epoch,train_folds,test_folds,phase,loss,accuracy,precision,recall,f1
5,"[0, 1, 2, 4]",[3],test,1.1615603985609833,"tensor(0.5926, dtype=torch.float64)",0.5438956537306137,0.5454545454545454,0.5287333753609046
5,"[0, 1, 2, 3]",[4],train,1.15785580303358,"tensor(0.5522, dtype=torch.float64)",0.5504298642533936,0.5521739130434783,0.535165930537005
5,"[0, 1, 2, 3]",[4],test,1.1695160634482085,"tensor(0.6119, dtype=torch.float64)",0.5647243593342267,0.5656565656565656,0.5510973491341838
6,"[1, 2, 3, 4]",[0],train,1.147667571276176,"tensor(0.5840, dtype=torch.float64)",0.5775113082363442,0.5840336134453782,0.5679266751927379
6,"[1, 2, 3, 4]",[0],test,1.1460987450712818,"tensor(0.5424, dtype=torch.float64)",0.5677324627712225,0.5757575757575758,0.5568191197152863
6,"[0, 2, 3, 4]",[1],train,1.1664357628704103,"tensor(0.5826, dtype=torch.float64)",0.5851949969537982,0.5826446280991735,0.5717603242230318
6,"[0, 2, 3, 4]",[1],test,1.0500530026175758,"tensor(0.6909, dtype=torch.float64)",0.6034044402541899,0.6026936026936027,0.5935525841433363
6,"[0, 1, 3, 4]",[2],train,1.1471728756072674,"tensor(0.5745, dtype=torch.float64)",0.5791620257836178,0.574468085106383,0.5566187388706978
6,"[0, 1, 3, 4]",[2],test,1.1563797381616407,"tensor(0.5323, dtype=torch.float64)",0.5690476190476191,0.5656565656565656,0.5482811795636733
6,"[0, 1, 2, 4]",[3],train,1.1344757349893388,"tensor(0.6008, dtype=torch.float64)",0.6038226717646024,0.6008230452674898,0.5949240119932552
6,"[0, 1, 2, 4]",[3],test,1.1479854495437056,"tensor(0.6481, dtype=torch.float64)",0.6130456651887304,0.6094276094276094,0.6053747383049234
6,"[0, 1, 2, 3]",[4],train,1.1160196376883464,"tensor(0.6043, dtype=torch.float64)",0.5989954075774971,0.6043478260869565,0.5985156063492
6,"[0, 1, 2, 3]",[4],test,1.1538935721810184,"tensor(0.5821, dtype=torch.float64)",0.5942273793824082,0.5993265993265994,0.5940792442501655
7,"[1, 2, 3, 4]",[0],train,1.1171822638070883,"tensor(0.6008, dtype=torch.float64)",0.5928471753355344,0.6008403361344538,0.5934031718961726
7,"[1, 2, 3, 4]",[0],test,1.1088534633992082,"tensor(0.5932, dtype=torch.float64)",0.5910858679234519,0.5993265993265994,0.5902530846072583
7,"[0, 2, 3, 4]",[1],train,1.1309921564149463,"tensor(0.5992, dtype=torch.float64)",0.6042539375256814,0.5991735537190083,0.5983639934881537
