epoch,train_folds,test_folds,phase,loss,accuracy,precision,recall,f1
4,"[0, 1, 3, 4]",[2],test,1.3640281961810203,"tensor(0.2581, dtype=torch.float64)",0.36051276588189346,0.3523489932885906,0.33474106050036284
4,"[0, 1, 2, 4]",[3],train,1.3537911821584232,"tensor(0.3361, dtype=torch.float64)",0.3192306920561029,0.3360655737704918,0.3219345584000726
4,"[0, 1, 2, 4]",[3],test,1.3540871893918072,"tensor(0.3889, dtype=torch.float64)",0.32976507029884383,0.34563758389261745,0.3273373287350155
4,"[0, 1, 2, 3]",[4],train,1.3460377485721142,"tensor(0.3680, dtype=torch.float64)",0.3754032052440456,0.36796536796536794,0.3586387704894823
4,"[0, 1, 2, 3]",[4],test,1.359010392160558,"tensor(0.3731, dtype=torch.float64)",0.3703991156265371,0.3691275167785235,0.3544741621189601
5,"[1, 2, 3, 4]",[0],train,1.3580147639042188,"tensor(0.3235, dtype=torch.float64)",0.3330384250893225,0.3235294117647059,0.31840986144142047
5,"[1, 2, 3, 4]",[0],test,1.3484296719233195,"tensor(0.3667, dtype=torch.float64)",0.3362217980418263,0.33221476510067116,0.3279390838742802
5,"[0, 2, 3, 4]",[1],train,1.3555469910303752,"tensor(0.3416, dtype=torch.float64)",0.3438498459775055,0.34156378600823045,0.3352654216855647
5,"[0, 2, 3, 4]",[1],test,1.3166583863171664,"tensor(0.4909, dtype=torch.float64)",0.3671308652154351,0.3691275167785235,0.3572196100897431
5,"[0, 1, 3, 4]",[2],train,1.3494083012564708,"tensor(0.3475, dtype=torch.float64)",0.3404897905926374,0.3474576271186441,0.32891662778753405
5,"[0, 1, 3, 4]",[2],test,1.3586985334273307,"tensor(0.3226, dtype=torch.float64)",0.34391528938218147,0.3422818791946309,0.328216309980891
5,"[0, 1, 2, 4]",[3],train,1.35251805430553,"tensor(0.2992, dtype=torch.float64)",0.28083989397621845,0.29918032786885246,0.28273606493674713
5,"[0, 1, 2, 4]",[3],test,1.3480465809504192,"tensor(0.4074, dtype=torch.float64)",0.29871779497864875,0.3187919463087248,0.2967612447719329
5,"[0, 1, 2, 3]",[4],train,1.3478426953930875,"tensor(0.3550, dtype=torch.float64)",0.3457929813273031,0.354978354978355,0.3414352903893471
5,"[0, 1, 2, 3]",[4],test,1.3531657350597097,"tensor(0.3433, dtype=torch.float64)",0.33890175023711505,0.3523489932885906,0.33393199656347
6,"[1, 2, 3, 4]",[0],train,1.3484629352553552,"tensor(0.3445, dtype=torch.float64)",0.33691253096983476,0.3445378151260504,0.3338671250859551
6,"[1, 2, 3, 4]",[0],test,1.3379078467686971,"tensor(0.4000, dtype=torch.float64)",0.3476829335316838,0.35570469798657717,0.34711226054022876
6,"[0, 2, 3, 4]",[1],train,1.3569577760657165,"tensor(0.3539, dtype=torch.float64)",0.35286896026872727,0.35390946502057613,0.3406568987861028
6,"[0, 2, 3, 4]",[1],test,1.3032903476194901,"tensor(0.4909, dtype=torch.float64)",0.37997045520863726,0.37919463087248323,0.36118485979607634
6,"[0, 1, 3, 4]",[2],train,1.3486059742458796,"tensor(0.3602, dtype=torch.float64)",0.3455438457092033,0.3601694915254237,0.3390858848361391
6,"[0, 1, 3, 4]",[2],test,1.3557471190729449,"tensor(0.3387, dtype=torch.float64)",0.3476084617829467,0.35570469798657717,0.3380639442147535
6,"[0, 1, 2, 4]",[3],train,1.338169101808892,"tensor(0.4180, dtype=torch.float64)",0.4225499417719251,0.4180327868852459,0.40105785567694924
6,"[0, 1, 2, 4]",[3],test,1.3421485203283805,"tensor(0.4074, dtype=torch.float64)",0.4208272051270927,0.4161073825503356,0.3939333283381323
6,"[0, 1, 2, 3]",[4],train,1.3326767920415639,"tensor(0.4242, dtype=torch.float64)",0.4271685761047463,0.42424242424242425,0.40942941482728723
6,"[0, 1, 2, 3]",[4],test,1.347558549980619,"tensor(0.3582, dtype=torch.float64)",0.4074574589773959,0.40939597315436244,0.3891436011971615
7,"[1, 2, 3, 4]",[0],train,1.3429271403480978,"tensor(0.3655, dtype=torch.float64)",0.3515824898624827,0.36554621848739494,0.3440077648314057
7,"[1, 2, 3, 4]",[0],test,1.3300384600957236,"tensor(0.4333, dtype=torch.float64)",0.36620928195248337,0.37919463087248323,0.35930953009203825
7,"[0, 2, 3, 4]",[1],train,1.3461538513992057,"tensor(0.3374, dtype=torch.float64)",0.3227471836264584,0.3374485596707819,0.3178404516717619
7,"[0, 2, 3, 4]",[1],test,1.2902863112362948,"tensor(0.4727, dtype=torch.float64)",0.3491719997392694,0.3624161073825503,0.3396423107256655
7,"[0, 1, 3, 4]",[2],train,1.3386853286775493,"tensor(0.3517, dtype=torch.float64)",0.3415919244279235,0.3516949152542373,0.32653752624713145
7,"[0, 1, 3, 4]",[2],test,1.3521315782300887,"tensor(0.3387, dtype=torch.float64)",0.3559290046813226,0.348993288590604,0.3313361805979256
7,"[0, 1, 2, 4]",[3],train,1.3413896853806542,"tensor(0.3689, dtype=torch.float64)",0.3700578772114157,0.36885245901639346,0.35371059076753963
7,"[0, 1, 2, 4]",[3],test,1.33695681448336,"tensor(0.4074, dtype=torch.float64)",0.3776154943696092,0.37583892617449666,0.3558819649152194
7,"[0, 1, 2, 3]",[4],train,1.3313448970968074,"tensor(0.3506, dtype=torch.float64)",0.34088680356990053,0.35064935064935066,0.3328928681398606
7,"[0, 1, 2, 3]",[4],test,1.3420383609942537,"tensor(0.4030, dtype=torch.float64)",0.34951558754523354,0.3624161073825503,0.3405744419159199
8,"[1, 2, 3, 4]",[0],train,1.3346159167650367,"tensor(0.3824, dtype=torch.float64)",0.3783004258614014,0.38235294117647056,0.36091449658013125
8,"[1, 2, 3, 4]",[0],test,1.3231738805770874,"tensor(0.4167, dtype=torch.float64)",0.3828223549072763,0.38926174496644295,0.3713194047517239
8,"[0, 2, 3, 4]",[1],train,1.3488808522008575,"tensor(0.3333, dtype=torch.float64)",0.3312633720404236,0.3333333333333333,0.3202048191731071
8,"[0, 2, 3, 4]",[1],test,1.2807165384292603,"tensor(0.5091, dtype=torch.float64)",0.364598043169114,0.36577181208053694,0.34999358334877506
8,"[0, 1, 3, 4]",[2],train,1.32500032853272,"tensor(0.4025, dtype=torch.float64)",0.3912690441458843,0.4025423728813559,0.3805319630700106
8,"[0, 1, 3, 4]",[2],test,1.3473943894909275,"tensor(0.3226, dtype=torch.float64)",0.38292472205075473,0.3859060402684564,0.3699164329357227
8,"[0, 1, 2, 4]",[3],train,1.330778516706873,"tensor(0.3893, dtype=torch.float64)",0.3960557829259473,0.38934426229508196,0.37023201104573833
8,"[0, 1, 2, 4]",[3],test,1.3329426800763164,"tensor(0.4074, dtype=torch.float64)",0.39822294797527474,0.3926174496644295,0.3681986460211154
8,"[0, 1, 2, 3]",[4],train,1.3244780049179539,"tensor(0.4459, dtype=torch.float64)",0.4490923218195946,0.4458874458874459,0.4283899860652708
8,"[0, 1, 2, 3]",[4],test,1.3381929023941952,"tensor(0.3881, dtype=torch.float64)",0.43056802527978155,0.43288590604026844,0.4117092409567129
9,"[1, 2, 3, 4]",[0],train,1.328995241838343,"tensor(0.4202, dtype=torch.float64)",0.4120972168536021,0.42016806722689076,0.39070222494464335
9,"[1, 2, 3, 4]",[0],test,1.3208537022272746,"tensor(0.3667, dtype=torch.float64)",0.3977948226270374,0.40939597315436244,0.3861931012657216
9,"[0, 2, 3, 4]",[1],train,1.338769040971136,"tensor(0.3704, dtype=torch.float64)",0.3636381398967942,0.37037037037037035,0.35024077038088225
9,"[0, 2, 3, 4]",[1],test,1.2702734968879006,"tensor(0.5091, dtype=torch.float64)",0.3926793094985668,0.3959731543624161,0.374694321878448
9,"[0, 1, 3, 4]",[2],train,1.3249410956592884,"tensor(0.3898, dtype=torch.float64)",0.366851368970013,0.3898305084745763,0.3596139072912659
9,"[0, 1, 3, 4]",[2],test,1.3459974988814323,"tensor(0.3387, dtype=torch.float64)",0.3621993839425809,0.37919463087248323,0.35613459009418813
9,"[0, 1, 2, 4]",[3],train,1.3354399946869397,"tensor(0.3607, dtype=torch.float64)",0.34512939296343503,0.36065573770491804,0.33792693163683435
9,"[0, 1, 2, 4]",[3],test,1.330465727382236,"tensor(0.3889, dtype=torch.float64)",0.34780843512936305,0.36577181208053694,0.336235697882555
9,"[0, 1, 2, 3]",[4],train,1.3215332144782657,"tensor(0.3983, dtype=torch.float64)",0.39761495225579613,0.39826839826839827,0.38738199663912215
9,"[0, 1, 2, 3]",[4],test,1.3338689857454442,"tensor(0.4030, dtype=torch.float64)",0.3938885057181829,0.39932885906040266,0.3837664290889075
10,"[1, 2, 3, 4]",[0],train,1.327147683175672,"tensor(0.3739, dtype=torch.float64)",0.3518944819488745,0.3739495798319328,0.34535908136195015
10,"[1, 2, 3, 4]",[0],test,1.3101637601852416,"tensor(0.4667, dtype=torch.float64)",0.37545309251784986,0.3926174496644295,0.3713850345848614
10,"[0, 2, 3, 4]",[1],train,1.3338288068771362,"tensor(0.3621, dtype=torch.float64)",0.35386524512223094,0.36213991769547327,0.34533327241993694
10,"[0, 2, 3, 4]",[1],test,1.2635835929350419,"tensor(0.5636, dtype=torch.float64)",0.39524317519027635,0.39932885906040266,0.38216745337853797
10,"[0, 1, 3, 4]",[2],train,1.313430559837212,"tensor(0.3686, dtype=torch.float64)",0.353910066562631,0.3686440677966102,0.34644177317666286
10,"[0, 1, 3, 4]",[2],test,1.3419940048648464,"tensor(0.3387, dtype=torch.float64)",0.3525223872493708,0.3624161073825503,0.34545813294451755
10,"[0, 1, 2, 4]",[3],train,1.3114125240044516,"tensor(0.4180, dtype=torch.float64)",0.4186978579130773,0.4180327868852459,0.4007470090189834
10,"[0, 1, 2, 4]",[3],test,1.3268241882324219,"tensor(0.3889, dtype=torch.float64)",0.41857266982431257,0.412751677852349,0.3913978906772594
10,"[0, 1, 2, 3]",[4],train,1.3221781929850063,"tensor(0.3853, dtype=torch.float64)",0.3905628520377539,0.3852813852813853,0.3723365315032275
10,"[0, 1, 2, 3]",[4],test,1.3318898090675695,"tensor(0.4179, dtype=torch.float64)",0.39304590729095434,0.3926174496644295,0.3765858269106578
11,"[1, 2, 3, 4]",[0],train,1.3143544627838777,"tensor(0.4160, dtype=torch.float64)",0.41015634575932003,0.41596638655462187,0.3946824711131829
11,"[1, 2, 3, 4]",[0],test,1.3051465670267741,"tensor(0.4667, dtype=torch.float64)",0.41820657448585863,0.4261744966442953,0.4102927646551808
11,"[0, 2, 3, 4]",[1],train,1.3297880529866788,"tensor(0.3909, dtype=torch.float64)",0.3933036857013465,0.39094650205761317,0.3769683449896936
11,"[0, 2, 3, 4]",[1],test,1.2612789847634056,"tensor(0.5273, dtype=torch.float64)",0.4202591813490341,0.4161073825503356,0.40077667893714247
11,"[0, 1, 3, 4]",[2],train,1.309720936468092,"tensor(0.3941, dtype=torch.float64)",0.3856131820987255,0.3940677966101695,0.37645059622218335
11,"[0, 1, 3, 4]",[2],test,1.3402033198264338,"tensor(0.3226, dtype=torch.float64)",0.3750236229160072,0.37919463087248323,0.36605458621766673
11,"[0, 1, 2, 4]",[3],train,1.3197207314069155,"tensor(0.4016, dtype=torch.float64)",0.40036690085870413,0.4016393442622951,0.38545117321567174
11,"[0, 1, 2, 4]",[3],test,1.324536195507756,"tensor(0.3889, dtype=torch.float64)",0.39994528384902067,0.39932885906040266,0.37735334741522
11,"[0, 1, 2, 3]",[4],train,1.3157148407651234,"tensor(0.3853, dtype=torch.float64)",0.37987118572484424,0.3852813852813853,0.3689856337495565
11,"[0, 1, 2, 3]",[4],test,1.3252986847464718,"tensor(0.4179, dtype=torch.float64)",0.3848037894159324,0.3926174496644295,0.3734594286138176
12,"[1, 2, 3, 4]",[0],train,1.3237460731458264,"tensor(0.3992, dtype=torch.float64)",0.3951248769055083,0.39915966386554624,0.38299563049073265
12,"[1, 2, 3, 4]",[0],test,1.3025495767593385,"tensor(0.4500, dtype=torch.float64)",0.40347620876200996,0.40939597315436244,0.3973932082307553
12,"[0, 2, 3, 4]",[1],train,1.3227480277112482,"tensor(0.3909, dtype=torch.float64)",0.3814938025719755,0.39094650205761317,0.36968743701346
12,"[0, 2, 3, 4]",[1],test,1.253868935324929,"tensor(0.5455, dtype=torch.float64)",0.41610133761266277,0.41946308724832215,0.3984552495241803
12,"[0, 1, 3, 4]",[2],train,1.308763326224634,"tensor(0.3814, dtype=torch.float64)",0.3592199422250354,0.3813559322033898,0.3535785756160627
12,"[0, 1, 3, 4]",[2],test,1.3365861485081334,"tensor(0.3226, dtype=torch.float64)",0.3585640446483008,0.3691275167785235,0.3496376837695977
12,"[0, 1, 2, 4]",[3],train,1.3098399756384678,"tensor(0.4098, dtype=torch.float64)",0.40958853020956254,0.4098360655737705,0.39141270515998866
12,"[0, 1, 2, 4]",[3],test,1.3204982589792322,"tensor(0.3889, dtype=torch.float64)",0.40669286526554443,0.40604026845637586,0.38342800145256406
12,"[0, 1, 2, 3]",[4],train,1.3163761499124171,"tensor(0.3939, dtype=torch.float64)",0.39901535147220707,0.3939393939393939,0.37973690121774833
12,"[0, 1, 2, 3]",[4],test,1.322852892662162,"tensor(0.4030, dtype=torch.float64)",0.39700751396096245,0.3959731543624161,0.379051087162228
13,"[1, 2, 3, 4]",[0],train,1.315817982208829,"tensor(0.3697, dtype=torch.float64)",0.3614519720931851,0.3697478991596639,0.3511554598515134
13,"[1, 2, 3, 4]",[0],test,1.2945412874221802,"tensor(0.4000, dtype=torch.float64)",0.3689230776059635,0.37583892617449666,0.36349009354111755
13,"[0, 2, 3, 4]",[1],train,1.3217847847644193,"tensor(0.3909, dtype=torch.float64)",0.39058302743551565,0.39094650205761317,0.37924859683676293
13,"[0, 2, 3, 4]",[1],test,1.2491983565417204,"tensor(0.5636, dtype=torch.float64)",0.42722360437420803,0.4228187919463087,0.40921479807243066
13,"[0, 1, 3, 4]",[2],train,1.2984623383667508,"tensor(0.4407, dtype=torch.float64)",0.4453810234935197,0.4406779661016949,0.4208615883571281
13,"[0, 1, 3, 4]",[2],test,1.333824380751579,"tensor(0.3065, dtype=torch.float64)",0.4180731396260604,0.412751677852349,0.39804559155368474
13,"[0, 1, 2, 4]",[3],train,1.3140075363096644,"tensor(0.3811, dtype=torch.float64)",0.3801382878678484,0.38114754098360654,0.3614414322840705
13,"[0, 1, 2, 4]",[3],test,1.3176999666072704,"tensor(0.3704, dtype=torch.float64)",0.3750147191097613,0.37919463087248323,0.35391182186630704
13,"[0, 1, 2, 3]",[4],train,1.305828958362728,"tensor(0.4026, dtype=torch.float64)",0.4046298146298146,0.4025974025974026,0.39064501176302424
13,"[0, 1, 2, 3]",[4],test,1.3196731983725705,"tensor(0.3881, dtype=torch.float64)",0.3950762585680187,0.39932885906040266,0.38252832523279057
14,"[1, 2, 3, 4]",[0],train,1.3104481366502136,"tensor(0.3613, dtype=torch.float64)",0.34860591393748136,0.36134453781512604,0.34139606780663195
14,"[1, 2, 3, 4]",[0],test,1.2909402926762898,"tensor(0.4500, dtype=torch.float64)",0.36648000451563756,0.37919463087248323,0.363199740297775
14,"[0, 2, 3, 4]",[1],train,1.3255158098636832,"tensor(0.3704, dtype=torch.float64)",0.3679629130652047,0.37037037037037035,0.35313058362703764
14,"[0, 2, 3, 4]",[1],test,1.2369772889397361,"tensor(0.5273, dtype=torch.float64)",0.3997946616852667,0.39932885906040266,0.38050987099019096
14,"[0, 1, 3, 4]",[2],train,1.3099387318401012,"tensor(0.4110, dtype=torch.float64)",0.40708321839547823,0.4110169491525424,0.3937834538197332
14,"[0, 1, 3, 4]",[2],test,1.3327673519811323,"tensor(0.3548, dtype=torch.float64)",0.400427008984056,0.39932885906040266,0.38738533614012627
14,"[0, 1, 2, 4]",[3],train,1.3101304241868317,"tensor(0.3975, dtype=torch.float64)",0.40053357441569987,0.3975409836065574,0.3821163414505946
14,"[0, 1, 2, 4]",[3],test,1.3157623255694355,"tensor(0.3704, dtype=torch.float64)",0.39025196822133845,0.3926174496644295,0.37151510161560475
14,"[0, 1, 2, 3]",[4],train,1.3009304164291977,"tensor(0.3939, dtype=torch.float64)",0.39268466557276815,0.3939393939393939,0.37237498213116355
14,"[0, 1, 2, 3]",[4],test,1.3179015632885605,"tensor(0.3881, dtype=torch.float64)",0.38533578182141187,0.3926174496644295,0.3680973979433354
15,"[1, 2, 3, 4]",[0],train,1.3140213559655582,"tensor(0.3866, dtype=torch.float64)",0.37587656227136834,0.3865546218487395,0.3598231244852678
15,"[1, 2, 3, 4]",[0],test,1.289112893740336,"tensor(0.4833, dtype=torch.float64)",0.39631175543580077,0.40604026845637586,0.38430782290965804
15,"[0, 2, 3, 4]",[1],train,1.316267669446184,"tensor(0.3992, dtype=torch.float64)",0.40073285959063587,0.3991769547325103,0.3773698275210759
15,"[0, 2, 3, 4]",[1],test,1.2380040082064543,"tensor(0.5273, dtype=torch.float64)",0.42938213572896927,0.4228187919463087,0.40194764090488305
15,"[0, 1, 3, 4]",[2],train,1.2922636553392572,"tensor(0.4280, dtype=torch.float64)",0.4154881683929514,0.4279661016949153,0.4034953609462384
15,"[0, 1, 3, 4]",[2],test,1.327829695517017,"tensor(0.3065, dtype=torch.float64)",0.3913111350546736,0.40268456375838924,0.38402517652697504
15,"[0, 1, 2, 4]",[3],train,1.2997476272895687,"tensor(0.4139, dtype=torch.float64)",0.42114580909362387,0.4139344262295082,0.3970568349321798
15,"[0, 1, 2, 4]",[3],test,1.311384020028291,"tensor(0.4259, dtype=torch.float64)",0.42627385393598133,0.4161073825503356,0.3954645780307847
15,"[0, 1, 2, 3]",[4],train,1.301875682620259,"tensor(0.3680, dtype=torch.float64)",0.35713387650259965,0.36796536796536794,0.3479653491878559
15,"[0, 1, 2, 3]",[4],test,1.3163445707577377,"tensor(0.4478, dtype=torch.float64)",0.37719571996098944,0.3859060402684564,0.3655106901347903
16,"[1, 2, 3, 4]",[0],train,1.3024740249168973,"tensor(0.3866, dtype=torch.float64)",0.3691854184128895,0.3865546218487395,0.3605285506123662
16,"[1, 2, 3, 4]",[0],test,1.2823164860407512,"tensor(0.4333, dtype=torch.float64)",0.38174038393444915,0.3959731543624161,0.37684189841139426
16,"[0, 2, 3, 4]",[1],train,1.3162725663479464,"tensor(0.3745, dtype=torch.float64)",0.36283036481449177,0.37448559670781895,0.35549599951377586
16,"[0, 2, 3, 4]",[1],test,1.2264087720350785,"tensor(0.6000, dtype=torch.float64)",0.4090705375622143,0.4161073825503356,0.39805687078753466
16,"[0, 1, 3, 4]",[2],train,1.292535056502132,"tensor(0.3983, dtype=torch.float64)",0.39325418380483695,0.3983050847457627,0.3758942139891506
16,"[0, 1, 3, 4]",[2],test,1.3280311476799749,"tensor(0.3871, dtype=torch.float64)",0.3935644751234174,0.3959731543624161,0.38052428530508364
16,"[0, 1, 2, 4]",[3],train,1.3037131868424963,"tensor(0.4631, dtype=torch.float64)",0.46283643399176566,0.46311475409836067,0.4511734088956288
16,"[0, 1, 2, 4]",[3],test,1.313207502718325,"tensor(0.3889, dtype=torch.float64)",0.45300939459598055,0.44966442953020136,0.43406225501689943
16,"[0, 1, 2, 3]",[4],train,1.2933186070743576,"tensor(0.4372, dtype=torch.float64)",0.4315341684978716,0.43722943722943725,0.4203787624657211
16,"[0, 1, 2, 3]",[4],test,1.3106707316726,"tensor(0.4030, dtype=torch.float64)",0.4196224250103684,0.42953020134228187,0.4092871117671327
17,"[1, 2, 3, 4]",[0],train,1.299912349516604,"tensor(0.4034, dtype=torch.float64)",0.395899270629103,0.40336134453781514,0.3814990203642163
17,"[1, 2, 3, 4]",[0],test,1.277341572443644,"tensor(0.5000, dtype=torch.float64)",0.4153049851441363,0.4228187919463087,0.40331015277216814
17,"[0, 2, 3, 4]",[1],train,1.3258739616645216,"tensor(0.3786, dtype=torch.float64)",0.36797361478787954,0.3786008230452675,0.3610933891433546
17,"[0, 2, 3, 4]",[1],test,1.2233940102837302,"tensor(0.6000, dtype=torch.float64)",0.41319966467336344,0.41946308724832215,0.40252218481318097
17,"[0, 1, 3, 4]",[2],train,1.3035177881434812,"tensor(0.4364, dtype=torch.float64)",0.43178011811383543,0.4364406779661017,0.41609969157147325
17,"[0, 1, 3, 4]",[2],test,1.3201199769973755,"tensor(0.3548, dtype=torch.float64)",0.4158562124457267,0.41946308724832215,0.40303577412196123
17,"[0, 1, 2, 4]",[3],train,1.3015768840664723,"tensor(0.3852, dtype=torch.float64)",0.374822620358971,0.38524590163934425,0.36202716051723816
17,"[0, 1, 2, 4]",[3],test,1.309755011841103,"tensor(0.4074, dtype=torch.float64)",0.38170572727848473,0.38926174496644295,0.36241234170488024
17,"[0, 1, 2, 3]",[4],train,1.2966710303252909,"tensor(0.4069, dtype=torch.float64)",0.39645981841103795,0.4069264069264069,0.3854210247999068
17,"[0, 1, 2, 3]",[4],test,1.3100944757461548,"tensor(0.4627, dtype=torch.float64)",0.4117683687153914,0.41946308724832215,0.3979206340402191
18,"[1, 2, 3, 4]",[0],train,1.306439689227513,"tensor(0.3950, dtype=torch.float64)",0.39026466997055237,0.3949579831932773,0.3778743479171357
18,"[1, 2, 3, 4]",[0],test,1.2684704224268595,"tensor(0.4833, dtype=torch.float64)",0.4048339135670571,0.412751677852349,0.3979739927803353
18,"[0, 2, 3, 4]",[1],train,1.3130479472164265,"tensor(0.4198, dtype=torch.float64)",0.41998115713712036,0.41975308641975306,0.4005718301069751
18,"[0, 2, 3, 4]",[1],test,1.2281775908036665,"tensor(0.5273, dtype=torch.float64)",0.44316047005660386,0.4395973154362416,0.4206407038313084
18,"[0, 1, 3, 4]",[2],train,1.2982728481292725,"tensor(0.4449, dtype=torch.float64)",0.4487737343005381,0.4449152542372881,0.4286573659480083
18,"[0, 1, 3, 4]",[2],test,1.3187140303273355,"tensor(0.3387, dtype=torch.float64)",0.42704111266143674,0.4228187919463087,0.41035992215417977
18,"[0, 1, 2, 4]",[3],train,1.29068416650178,"tensor(0.4385, dtype=torch.float64)",0.4479748713093673,0.4385245901639344,0.4251294029340642
18,"[0, 1, 2, 4]",[3],test,1.3075582760351676,"tensor(0.4074, dtype=torch.float64)",0.4422430717253345,0.43288590604026844,0.4153568745277088
18,"[0, 1, 2, 3]",[4],train,1.2943616264310234,"tensor(0.3939, dtype=torch.float64)",0.38178252234359483,0.3939393939393939,0.37340566419313503
